[Sat Jan 23 14:02:50.109649 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:53.123953 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:56.134808 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:59.117347 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:02.126209 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:05.122719 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:08.131602 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:11.117146 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:14.188365 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:17.099941 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:20.180852 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:23.118469 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:26.107987 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:29.109190 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:32.153185 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:35.149955 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:38.122528 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:40.239029 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
